ACCESSION_NUMBER	DERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_TOTAL_VALUE	TRANS_TOTAL_VALUE_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	EXCERCISE_DATE	EXCERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001709164-25-000068	3331815	Class B Common Stock			F1	05-DEC-2025				4	G	0				27538.0					F1	D			F1		F1	Class A Common Stock		27538.0				350718.0				I		Proportionate interest of Rankin Associates, HBB, L.P. held by a Trust fbo Reporting Person	
0001628280-25-056133	3331857	Stock Option (right to buy)		38.72		05-DEC-2025				4	A	0				17813.0	F1			0.0		A			F2	05-DEC-2032		Common Stock		17813.0				17813.0				D			
0001628280-25-056126	3331816	Class B Common Stock			F5	05-DEC-2025				4	C	0	F1			303450.0				0.0		D			F5		F5	Class A Common Stock		303450.0				7306538.0				I		Katrina M. Lake Revocable Trust	F2
0001805284-25-000160	3331749	Cash-Settled Restricted Stock Units			F5	07-DEC-2025				4	A	0				73568.0				0.0		A			F5		F5	Class A common stock		73568.0				147548.0				D			
0001628280-25-056124	3331891	Stock Option (right to buy)		38.72		05-DEC-2025				4	A	0				17813.0	F1			0.0		A			F2	05-DEC-2032		Common Stock		17813.0				17813.0				D			
0000045876-25-000109	3331926	Stock Appreciation Rights		7.45		08-DEC-2025				4	M	0				10100.0				0.0		D			F3	07-MAR-2033		Common Stock		10100.0				27364.0				D			
0001851021-25-000008	3331837	Stock Options (Right to Buy)		1.4		05-DEC-2025				4	M	0	F1			60571.0				0.0		D		12-AUG-2021		24-DEC-2029		Common Stock		60571.0				2514571.0				D			
0001628280-25-056120	3331653	Stock Option (right to buy)		38.72		05-DEC-2025				4	A	0				17813.0	F1			0.0		A			F2	05-DEC-2032		Common Stock		17813.0				17813.0				D			
0001628280-25-056119	3331539	Put Obligation (obligation to buy)	F2	96.0		21-NOV-2025				4	X	0				40.0				0.0		D		28-AUG-2025		21-NOV-2025		Common Stock		2000.0				0.0				D			
0001628280-25-056119	3331538	Put Obligation (obligation to buy)	F1	96.0		21-NOV-2025				4	X	0				40.0				0.0		D		26-AUG-2025		21-NOV-2025		Common Stock		2000.0				0.0				D			
0001902733-25-000135	3331925	Stock Option (Right to Buy)		4.98		05-DEC-2025				4	M	0				7331.0	F1			0.0		D			F2	01-FEB-2027		Common Stock		7331.0				227945.0				D			
0001628280-25-056109	3331977	Stock Option (right to buy)		38.72		05-DEC-2025				4	A	0				17813.0	F1			0.0		A			F2	05-DEC-2032		Common Stock		17813.0				17813.0				D			
0001578700-25-000009	3331998	Restricted Stock Units			F1	05-DEC-2025				4	J	0	F2			72.0				0.0		A			F3		F3	Common Stock		72.0				5625.0				D			
0001850601-25-000006	3332027	Restricted Stock Units			F1	05-DEC-2025				4	J	0	F2			134.0				0.0		A			F3		F3	COMMON STOCK		134.0				10324.0				D			
0001034045-25-000007	3331671	Restricted Stock Units			F2	05-DEC-2025				4	J	0	F3			98.0				0.0		A			F4		F4	COMMON STOCK		98.0				7535.0				D			
0001248359-25-000008	3331718	Restricted Stock Units			F1	05-DEC-2025				4	J	0	F2			473.0				0.0		A			F3		F3	Common Stock		473.0				36620.0				D			
0001694310-25-000005	3331688	Restricted Stock Units			F1	05-DEC-2025				4	J	0	F2			318.0				0.0		A			F3		F3	Common Stock		318.0				24609.0				D			
0001831667-25-000005	3331681	Restricted Stock Units			F1	05-DEC-2025				4	J	0	F2			73.0				0.0		A			F3		F3	Common Stock		73.0				5626.0				D			
0001628280-25-056104	3331591	Stock Option (right to buy)		38.72		05-DEC-2025				4	A	0				17813.0	F1			0.0		A			F2	05-DEC-2032		Common Stock		17813.0				17813.0				D			
0001104659-25-119684	3332026	Dividend Equivalent Rights			F1	05-DEC-2025				4	A	0				61.28				0.0		A			F2		F2	Common Stock		61.28				461.43				D			
0001673232-25-000015	3331583	Stock Options		117.76		08-DEC-2025				4	M	false	F1			14625.0				0.0		D		15-MAR-2020		15-MAR-2027		Common Stock		14625.0				155625.0				I		by Trust	F2
0001673232-25-000015	3331584	Stock Options		146.03		08-DEC-2025				4	M	false	F1			7875.0				0.0		D		15-MAR-2020		15-MAR-2027		Common Stock		7875.0				14065.0				I		by Trust	F3
0001411984-25-000005	3331602	Non-Qualified Stock Option (right to buy)		726.71		05-DEC-2025				4	A	0				18315.0				0.0		A			F2	05-DEC-2035		Common Stock		18315.0				18315.0				D			
0001104659-25-119683	3332052	Dividend Equivalent Rights			F1	05-DEC-2025				4	A	0				94.64				0.0		A			F2		F2	Common Stock		94.64				1292.69				D			
0001104659-25-119682	3331940	Dividend Equivalent Rights			F1	05-DEC-2025				4	A	0				19.75				0.0		A			F2		F2	Common Stock		19.75				65.66				D			
0001104659-25-119681	3331864	Dividend Equivalent Rights			F1	05-DEC-2025				4	A	0				42.84				0.0		A			F2		F2	Common Stock		42.84				169.55				D			
0001214659-25-017792	3331813	Performance Stock Unit		0.0		06-DEC-2025				4	M	false				6365.0				0.0		D			F3		F3	Common Stock $0.01 Par Value		6365.0				19094.0				D			
0001214659-25-017791	3331571	Performance Stock Unit		0.0		06-DEC-2025				4	M	false				5053.0				0.0		D			F2		F2	Common Stock $0.01 Par Value		5053.0				15159.0				D			
0001104659-25-119678	3331590	Dividend Equivalent Rights			F1	05-DEC-2025				4	A	0				24.45				0.0		A			F2		F2	Common Stock		24.45				99.94				D			
0001214659-25-017790	3331771	Performance Stock Unit		0.0		06-DEC-2025				4	M	false				8237.0				0.0		D			F4		F4	Common Stock $0.01 Par Value		8237.0				24710.0				D			
0001214659-25-017789	3331674	Performance Stock Unit		0.0		06-DEC-2025				4	M	false				8986.0				0.0		D			F4		F4	Common Stock $0.01 Par Value		8986.0				26956.0				D			
0001193125-25-312813	3331786	Employee Stock Option (Right to buy)		178.99		05-DEC-2025				4	A	false				9843.0				0.0		A			F1	05-DEC-2035		Class A Common Stock		9843.0				9843.0				D			
0001193125-25-312813	3331787	Restricted Stock Units			F2	05-DEC-2025				4	A	false				11772.0				0.0		A			F3		F3	Class A Common Stock		11772.0				11772.0				D			
0001193125-25-312812	3331951	Options to purchase shares		0.0	F1	07-DEC-2025				4	M	false				63.0				0.0		D			F2		F2	Common Stock		63.0				3108.0				D			
0001193125-25-312810	3331858	Restricted Stock Units		0.0	F1	07-DEC-2025				4	M	false				265.0				0.0		D			F2		F2	Common Stock		265.0				25208.0				D			
0001914276-25-000003	3331968	12/2024 Restricted Stock Units			F2	05-DEC-2025				4	M	0				6092.0				0.0		D			F3		F3	Common Stock		6092.0				0.0				D			
0001914276-25-000003	3331967	12/2025 Restricted Stock Units			F2	05-DEC-2025				4	A	0				7485.0				0.0		A			F3		F3	Common Stock		7485.0				7485.0				D			
0001493152-25-026859	3331757	Restricted Stock Units			F4	03-DEC-2025				4	M	0				2608.0				0.0		D			F1		F5	Common Stock		2608.0				7823.0				D			
0001493152-25-026859	3331756	Restricted Stock Units			F4	01-SEP-2025				4	M	0				10431.0				0.0		A			F5		F5	Common Stock		10431.0				10431.0				D			
0001462720-25-000007	3331598	Restricted Stock Units (Deferred Stock Award 12/7/2022)			F2	07-DEC-2025				4	M	0				1740.0				0.0		D			F3		F3	Common Stock		1740.0				0.0				D			
0001462720-25-000007	3331599	Restricted Stock Units (Deferred Stock Award 12/7/2023)			F2	07-DEC-2025				4	M	0				2372.0				0.0		D			F4		F4	Common Stock		2372.0				2376.0				D			
0001462720-25-000007	3331600	Restricted Stock Units (Deferred Stock Award 12/5/2024)			F2	05-DEC-2025				4	M	0				2740.0				0.0		D			F5		F5	Common Stock		2740.0				5480.0				D			
0001967277-25-000003	3331623	12/2025 Restricted Stock Units			F1	05-DEC-2025				4	A	0				7485.0				0.0		A			F2		F2	Common Stock		7485.0				7485.0				D			
0001628280-25-056097	3331814	Restricted Stock Units			F3	05-DEC-2025				4	M	0	F1			2721.0				0.0		D			F4		F4	Common Stock		2721.0				5444.0				D			
0001628280-25-056094	3331862	Stock Option (right to buy)		38.72		05-DEC-2025				4	A	0				17813.0	F1			0.0		A			F2	05-DEC-2032		Common Stock		17813.0				17813.0				D			
0001256332-25-000010	3331781	Restricted Stock Units (Deferred Stock Award 12/5/2024)			F1	05-DEC-2025				4	M	0	F2			17475.0				0.0		D			F5		F5	Common Stock		17475.0				34948.0				D			
0001256332-25-000010	3331779	Restricted Stock Units (Deferred Stock Award 12/7/2022)			F1	07-DEC-2025				4	M	0	F2			10116.0				0.0		D			F3		F3	Common Stock		10116.0				0.0				D			
0001256332-25-000010	3331780	Restricted Stock Units (Deferred Stock Award 12/7/2023)			F1	07-DEC-2025				4	M	0	F2			14400.0				0.0		D			F4		F4	Common Stock		14400.0				14388.0				D			
0001841752-25-000007	3331811	12/2025 Restricted Stock Units			F1	05-DEC-2025				4	A	0				7485.0				0.0		A			F2		F2	Common Stock		7485.0				7485.0				D			
0001933693-25-000003	3332025	Restricted Stock Units			F1	05-DEC-2025				4	M	0				2095.0				0.0		D			F2		F2	Common Stock		2095.0				0.0				D			
0001780203-25-000010	3331910	Restricted Stock Units (Deferred Stock Award 12/5/2024)			F1	05-DEC-2025				4	M	0	F2			3732.0				0.0		D			F4		F4	Common Stock		3732.0				7471.0				D			
0001780203-25-000010	3331909	Restricted Stock Units (Deferred Stock Award 12/7/2023)			F1	07-DEC-2025				4	M	0	F2			2372.0				0.0		D			F3		F3	Common Stock		2372.0				2376.0				D			
0001464471-25-000008	3331842	12/2025 Restricted Stock Units			F2	05-DEC-2025				4	A	0				7485.0				0.0		A			F3		F3	Common Stock		7485.0				7485.0				D			
0001464471-25-000008	3331843	12/2024 Restricted Stock Units			F2	05-DEC-2025				4	M	0				6092.0				0.0		D			F3		F3	Common Stock		6092.0				0.0				D			
0001951664-25-000005	3332050	Restricted Stock Units			F1	05-DEC-2025				4	M	0				2095.0				0.0		D			F2		F2	Common Stock		2095.0				0.0				D			
0001034312-25-000008	3331682	12/2025 Restricted Stock Units			F1	05-DEC-2025				4	A	0				7485.0				0.0		A			F2		F2	Common Stock		7485.0				7485.0				D			
0001736310-25-000008	3331833	Restricted Stock Units (Deferred Stock Award 12/7/2022)			F1	07-DEC-2025				4	M	0	F2			574.0				0.0		D			F3		F3	Common Stock		574.0				0.0				D			
0001736310-25-000008	3331835	Restricted Stock Units (Deferred Stock Award 12/5/2024)			F1	05-DEC-2025				4	M	0	F2			1122.0				0.0		D			F5		F5	Common Stock		1122.0				2247.0				D			
0001736310-25-000008	3331834	Restricted Stock Units (Deferred Stock Award 12/7/2023)			F1	07-DEC-2025				4	M	0	F2			911.0				0.0		D			F4		F4	Common Stock		911.0				917.0				D			
0001257430-25-000003	3332021	Restricted Stock Units			F1	05-DEC-2025				4	M	0				2095.0				0.0		D			F3		F3	Common Stock		2095.0				0.0				D			
0001599304-25-000006	3331760	Options (Right to Buy)		24.6		05-DEC-2025				4	M	0				23773.0				0.0		D		01-JAN-2025		31-DEC-2033		UGI Common Stock		23773.0				47547.0				D			
0001865200-25-000020	3332040	Stock Option (Right to Buy)		0.16		05-DEC-2025				4	X	0				20000.0				0.0		D			F2	10-AUG-2026		Class B Common Stock		20000.0				129812.0				D			
0001547378-25-000002	3331683	Restricted Stock Units			F1	05-DEC-2025				4	M	0				2095.0				0.0		D			F3		F3	Common Stock		2095.0				0.0				D			
0001210402-25-000004	3331553	12/2024 Restricted Stock Units			F2	05-DEC-2025				4	M	0				6092.0				0.0		D			F3		F3	Common Stock		6092.0				0.0				D			
0001210402-25-000004	3331552	12/2025 Restricted Stock Units			F2	05-DEC-2025				4	A	0				7485.0				0.0		A			F3		F3	Common Stock		7485.0				7485.0				D			
0001958560-25-000008	3331558	Restricted Stock Units (Deferred Stock Award 12/7/2023)			F1	07-DEC-2025				4	M	0	F2			815.0				0.0		D			F4		F4	Common Stock		815.0				814.0				D			
0001958560-25-000008	3331557	Restricted Stock Units (Deferred Stock Award 12/07/2022)			F1	07-DEC-2025				4	M	0	F2			578.0				0.0		D			F3		F3	Common Stock		578.0				0.0				D			
0001958560-25-000008	3331559	Restricted Stock Units (Deferred Stock Award 12/5/2024)			F1	05-DEC-2025				4	M	0	F2			940.0				0.0		D			F5		F5	Common Stock		940.0				1884.0				D			
0001603473-25-000002	3331626	Restricted Stock Units			F1	05-DEC-2025				4	M	0				2095.0				0.0		D			F2		F2	Common Stock		2095.0				0.0				D			
0001624125-25-000004	3331929	Restricted Stock Units			F1	24-NOV-2025				4	M	0				205.0				0.0		D		22-NOV-2023	F3	22-NOV-2025		Common stock, par value $0.001		205.0				0.0				D			
0001688319-25-000013	3332002	Stock Option (right to buy)		5.5		05-DEC-2025				4	M	0				3000.0				0.0		D			F4	03-DEC-2029		Common Stock		3000.0				1555.0				I		By Trust	F1
0001778341-25-000007	3331717	Restricted Stock Units (Deferred Stock Award 12/5/2024)			F1	05-DEC-2025				4	M	0	F2			1027.0				0.0		D			F5		F5	Common Stock		1027.0				2053.0				D			
0001778341-25-000007	3331715	Restricted Stock Units (Deferred Stock Award 12/7/2022)			F1	07-DEC-2025				4	M	0	F2			692.0				0.0		D			F3		F3	Common Stock		692.0				0.0				D			
0001778341-25-000007	3331716	Restricted Stock Units (Deferred Stock Award 12/7/2023)			F1	07-DEC-2025				4	M	0	F2			891.0				0.0		D			F4		F4	Common Stock		891.0				888.0				D			
0001816687-25-000004	3331534	12/2025 Restricted Stock Units			F1	05-DEC-2025				4	A	0				7485.0				0.0		A			F2		F2	Common Stock		7485.0				7485.0				D			
0001628280-25-056086	3331570	Stock Option (right to buy)		38.72		05-DEC-2025				4	A	0				17813.0	F1			0.0		A			F2	05-DEC-2032		Common Stock		17813.0				17813.0				D			
0001753616-25-000003	3331978	Restricted Stock Units			F1	05-DEC-2025				4	M	0				2095.0				0.0		D			F2		F2	Common Stock		2095.0				0.0				D			
0001768654-25-000007	3331905	12/2024 Restricted Stock Units			F1	05-DEC-2025				4	M	0				6092.0				0.0		D			F3		F3	Common Stock		6092.0				0.0				D			
0001768654-25-000007	3331904	12/2025 Restricted Stock Units			F1	05-DEC-2025				4	A	0				7485.0				0.0		A			F3		F3	Common Stock		7485.0				7485.0				D			
0001902554-25-000007	3332031	Restricted Stock Units (Deferred Stock Award 12/7/2023)			F1	07-DEC-2025				4	M	0	F2			2004.0				0.0		D			F4		F4	Common Stock		2004.0				2003.0				D			
0001902554-25-000007	3332030	Restricted Stock Units (Deferred Stock Award 12/07/2022)			F1	07-DEC-2025				4	M	0	F2			1508.0				0.0		D			F3		F3	Common Stock		1508.0				0.0				D			
0001902554-25-000007	3332032	Restricted Stock Units (Deferred Stock Award 12/5/2024)			F1	05-DEC-2025				4	M	0	F2			3220.0				0.0		D			F5		F5	Common Stock		3220.0				6441.0				D			
0001268885-25-000006	3331855	Restricted Stock Units			F1	05-DEC-2025				4	M	0				2095.0				0.0		D			F2		F2	Common Stock		2095.0				0.0				D			
0001433667-25-000004	3332051	12/2025 Restricted Stock Units			F1	05-DEC-2025				4	A	0				7485.0				0.0		A			F2		F2	Common Stock		7485.0				7485.0				D			
0001254015-25-000003	3331856	Restricted Stock Units			F1	05-DEC-2025				4	M	0				2095.0				0.0		D			F2		F2	Common Stock		2095.0				0.0				D			
0001627197-25-000004	3332047	12/2025 Restricted Stock Units			F1	05-DEC-2025				4	A	0				7485.0				0.0		A			F2		F2	Common Stock		7485.0				7485.0				D			
0001650440-25-000009	3331974	Restricted Stock Units (Deferred Stock Award 12/5/2024)			F1	05-DEC-2025				4	M	0	F2			3389.0				0.0		D			F5		F5	Common Stock		3389.0				6785.0				D			
0001650440-25-000009	3331972	Restricted Stock Units (Deferred Stock Award 12/7/2022)			F1	07-DEC-2025				4	M	0	F2			1508.0				0.0		D			F3		F3	Common Stock		1508.0				0.0				D			
0001650440-25-000009	3331973	Restricted Stock Units (Deferred Stock Award 12/7/2023)			F1	07-DEC-2025				4	M	0	F2			2226.0				0.0		D			F4		F4	Common Stock		2226.0				2225.0				D			
0001867296-25-000008	3331943	Restricted Stock Units (Deferred Stock Award 12/7/2022)			F1	07-DEC-2025				4	M	0	F2			1859.0				0.0		D			F3		F3	Common Stock		1859.0				0.0				D			
0001867296-25-000008	3331945	Restricted Stock Units (Deferred Stock Award 12/5/2024)			F1	05-DEC-2025				4	M	0	F2			3253.0				0.0		D			F5		F5	Common Stock		3253.0				6510.0				D			
0001867296-25-000008	3331944	Restricted Stock Units (Deferred Stock Award 12/7/2023)			F1	07-DEC-2025				4	M	0	F2			2817.0				0.0		D			F4		F4	Common Stock		2817.0				2820.0				D			
0001584516-25-000009	3331732	Stock Option (right to buy)		8.17	F1	02-DEC-2025				4	A	0				45000.0				0.0		A			F2	01-DEC-2035		Common Stock		45000.0				45000.0				D			
0001628280-25-056081	3331994	Stock Option (Right to Buy)		5.0		05-DEC-2025				4	M	0				9500.0				0.0		D			F1	07-APR-2027		Class A Common Stock		9500.0				11834.0				D			
0001104659-25-119671	3331694	Subscription Right (Right to Buy)		8.65		04-DEC-2025				4	X	0				1708058.0				0.0		D		10-NOV-2025		04-DEC-2025		Common Shares		854029.0	F1			0.0				I		By Tremont Realty Capital LLC	F3, F4
0001104659-25-119671	3331693	Subscription Right (Right to Buy)		8.65		04-DEC-2025				4	X	0				116531.0				0.0		D		10-NOV-2025		04-DEC-2025		Common Shares		58266.0	F1			0.0				I		By ABP Trust	F3, F2
0001185166-25-000006	3331985	12/2025 Restricted Stock Units			F1	05-DEC-2025				4	A	0				7485.0				0.0		A			F2		F2	Common Stock		7485.0				7485.0				D			
0001796226-25-000007	3332014	Non-Qualified Stock Option (right to buy)		726.71		05-DEC-2025				4	A	0				18315.0				0.0		A			F2	05-DEC-2035		Common Stock		18315.0				18315.0				D			
0001096906-25-002003	3332044	Restricted Stock Unit		8.53	F2	05-DEC-2025				4	A	0				2461.0				8.53		A		01-APR-2026		31-DEC-2026		Class A Common Stock		2461.0				3088.0				D			
0001096906-25-002003	3332043	Restricted Stock Unit		13.08	F1	06-DEC-2024				4	A	0				627.0				13.08		A		01-APR-2025		31-DEC-2025		Class A Common Stock		627.0				627.0				D			
0001677418-25-000018	3331986	Employee Stock Option (Right to Buy)		107.93		05-DEC-2025				4	M	0				10000.0				0.0		D			F1	28-FEB-2026		Common Stock		10000.0				10984.0				D			
0001096906-25-002001	3331883	Director Stock Option (right to buy)		3.76	F4	30-NOV-2018				4	A	0				8657.0				3.76		A		28-FEB-2019		30-NOV-2028		Class A Common Stock		8657.0				19713.0				D			
0001096906-25-002001	3331884	Director Stock Option (right to buy)		3.91	F5	06-DEC-2019				4	A	0				8242.0				3.91		A		06-MAR-2020		06-DEC-2029		Class A Common Stock		8242.0				27955.0				D			
0001096906-25-002001	3331885	Director Stock Option (right to buy)		2.84	F6	27-MAR-2020				4	A	0				7850.0				2.84		A		27-JUN-2020		27-MAR-2030		Class A Common Stock		7850.0				35805.0				D			
0001096906-25-002001	3331886	Director Stock Option (right to buy)		7.02	F7	03-DEC-2021				4	A	0				7293.0				7.02		A		03-MAR-2022		03-DEC-2031		Class A Common Stock		7293.0				43098.0				D			
0001096906-25-002001	3331881	Director Stock Option (right to buy)		4.52	F2	07-DEC-2016				4	A	0				1590.0				4.52		A		07-MAR-2017		07-DEC-2026		Class A Common Stock		1590.0				9542.0				D			
0001096906-25-002001	3331882	Director Stock Option (right to buy)		3.27	F3	01-DEC-2017				4	A	0				1514.0				3.27		A		01-MAR-2018		01-DEC-2027		Class A Common Stock		1514.0				11056.0				D			
0001096906-25-002001	3331888	Director Stock Option (right to buy)		7.21	F9	01-DEC-2023				4	A	0				8820.0				7.21		A		01-MAR-2024		01-DEC-2033		Class A Common Stock		8820.0				60022.0				D			
0001096906-25-002001	3331889	Restricted Stock Unit		13.08	F10	06-DEC-2024				4	A	0				627.0				13.08		A		01-APR-2025		31-DEC-2025		Class A Common Stock		627.0				60649.0				D			
0001096906-25-002001	3331890	Restricted Stock Unit		8.53	F11	05-DEC-2025				4	A	0				2461.0				8.53		A		01-APR-2026		31-DEC-2026		Class A Common Stock		2461.0				63110.0				D			
0001096906-25-002001	3331880	Director Stock Option (right to buy)		4.32	F1	02-DEC-2016				4	A	0				7952.0				4.32		A		02-MAR-2017		02-DEC-2026		Class A Common Stock		7952.0				7952.0				D			
0001096906-25-002001	3331887	Director Stock Option (right to buy)		5.56	F8	02-DEC-2022				4	A	0				8104.0				5.56		A		02-MAR-2023		02-DEC-2032		Class A Common Stock		8104.0				51202.0				D			
0001663758-25-000007	3331652	Non-Qualified Stock Option (right to buy)		726.71		05-DEC-2025				4	A	0				12210.0				0.0		A			F2	05-DEC-2035		Common Stock		12210.0				12210.0				D			
0001677141-25-000008	3331764	Stock Option		29.03		05-DEC-2025				4	M	0				20000.0				0.0		D			F3	29-MAR-2031		Common Stock		20000.0				185000.0				D			
0001972630-25-000008	3331894	Restricted Stock Units			F1	06-DEC-2025				4	M	false				1409.0				0.0		D			F6		F6	Common Stock		1409.0				1409.0				D			
0001972630-25-000008	3331893	Restricted Stock Units			F1	05-DEC-2025				4	M	false				1371.0				0.0		D			F5		F5	Common Stock		1371.0				2744.0				D			
0001238303-25-000007	3331699	Non-Qualified Stock Option (right to buy)		726.71		05-DEC-2025				4	A	0				12210.0				0.0		A			F2	05-DEC-2035		Common Stock		12210.0				12210.0				D			
0001697422-25-000004	3332015	Non-Qualified Stock Option (right to buy)		726.71		05-DEC-2025				4	A	0				14924.0				0.0		A			F3	05-DEC-2035		Common Stock		14924.0				14924.0				D			
0002050375-25-000004	3331956	Stock Options		0.79		05-DEC-2025				4	M	false				1000000.0				0.0		D			F2	18-JUL-2027		Class A Common Stock		1000000.0				6540663.0				D			
0001974721-25-000013	3331900	Restricted Stock Units			F2	06-DEC-2025				4	M	0				468.0				0.0		D			F4		F4	Class A Common Stock		468.0				468.0				D			
