ACCESSION_NUMBER	DERIV_TRANS_SK	SECURITY_TITLE	SECURITY_TITLE_FN	CONV_EXERCISE_PRICE	CONV_EXERCISE_PRICE_FN	TRANS_DATE	TRANS_DATE_FN	DEEMED_EXECUTION_DATE	DEEMED_EXECUTION_DATE_FN	TRANS_FORM_TYPE	TRANS_CODE	EQUITY_SWAP_INVOLVED	EQUITY_SWAP_TRANS_CD_FN	TRANS_TIMELINESS	TRANS_TIMELINESS_FN	TRANS_SHARES	TRANS_SHARES_FN	TRANS_TOTAL_VALUE	TRANS_TOTAL_VALUE_FN	TRANS_PRICEPERSHARE	TRANS_PRICEPERSHARE_FN	TRANS_ACQUIRED_DISP_CD	TRANS_ACQUIRED_DISP_CD_FN	EXCERCISE_DATE	EXCERCISE_DATE_FN	EXPIRATION_DATE	EXPIRATION_DATE_FN	UNDLYNG_SEC_TITLE	UNDLYNG_SEC_TITLE_FN	UNDLYNG_SEC_SHARES	UNDLYNG_SEC_SHARES_FN	UNDLYNG_SEC_VALUE	UNDLYNG_SEC_VALUE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001225208-25-006974	3304790	Restricted Stock Unit			F2	31-JUL-2025				4	M	0				13664.0	F1			0.0		D		31-JUL-2025		31-JUL-2025		Common Stock		13664.0				0.0				D			
0001225208-25-006973	3304895	Restricted Stock Unit			F1	31-JUL-2025				4	M	0				52136.0	F2			0.0		D		31-JUL-2025		31-JUL-2025		Common Stock		52136.0				0.0				D			
0000950170-25-101960	3304514	Non-Qualified Stock Option (Right to Buy)		78.97		31-JUL-2025				4	M	false				6000.0				0.0		D		02-OCT-2018	F9	02-OCT-2027	F9	Woodward, Inc. Common Stock		6000.0				0.0				D			
0000950170-25-101960	3304513	Non-Qualified Stock Option (Right to Buy)		70.39		31-JUL-2025				4	M	false				3500.0				0.0		D		15-FEB-2018	F9	15-FEB-2027	F9	Woodward, Inc. Common Stock		3500.0				0.0				D			
0001415889-25-020936	3304704	PHANTOM STOCK			F1	01-AUG-2025				4	A	0				2786.0				35.77		A			F1		F1	COMMON STOCK		2786.0				12700.0				I		By 401k Wrap	
0001225208-25-006972	3304810	Restricted Stock Units			F1	31-JUL-2025				4	A	0				200.0	F1				F1	A			F1		F1	Common Stock		200.0				1377.8				D			
0001225208-25-006971	3304926	Restricted Stock Units			F1	01-AUG-2025				4	M	0	F1			460.0					F1	D			F1		F1	Common Stock		460.0				700.0				D			
0001562180-25-005614	3305007	Stock Option (Right to Buy)		71.19		31-JUL-2025				4	M	false				3100.0				0.0		D		09-FEB-2019	F2	09-FEB-2028	F2	Common Stock		3100.0				0.0				D			
0001214659-25-011426	3304533	Deferred Stock Unit			F1	01-AUG-2025				4	A	false				346.0	F2			97.73		A			F3		F3	Common Stock		346.0				32608.0	F4			D			
0001214659-25-011424	3304622	Deferred Stock Unit			F1	01-AUG-2025				4	A	false	F2			613.0				97.73		A			F3		F3	Common Stock		613.0				64971.0	F4			D			
0001628280-25-037363	3304574	Employee stock option (right to buy)		50.82		01-AUG-2025				4	M	0				36100.0				0.0		D			F3	19-FEB-2028		Common Stock		36100.0				0.0				D			
0001628280-25-037363	3304575	Employee stock option (right to buy)		49.59		01-AUG-2025				4	M	0				20000.0				0.0		D			F4	17-FEB-2029		Common Stock		20000.0				30300.0				D			
0001214659-25-011422	3304777	Phantom Stock Units			F1	01-AUG-2025				4	A	false				557.0				97.73		A			F2		F2	Common Stock		557.0				12917.0	F3			D			
0001225208-25-006968	3304859	Phantom Units		0.0	F1	01-AUG-2025				4	A	0				169.53				55.6		A			F2		F2	Common Stock		169.53				26040.13	F3			D			
0001225208-25-006967	3304896	Phantom Units		0.0	F2	01-AUG-2025				4	A	0				38.99				55.6		A			F3		F3	Common Stock		38.99				4819.88	F4			D			
0001199719-25-000014	3304572	Restricted Stock Units	F2	0.0		31-JUL-2025				4	M	0				46596.0				0.0		D		31-JUL-2025		06-FEB-2028		Common Stock		46596.0				0.0				D			
0001199719-25-000014	3304570	Restricted Stock Units	F2	0.0		31-JUL-2025				4	M	0				6009.0				0.0		D		31-JUL-2025		03-MAR-2026		Common Stock		6009.0				0.0				D			
0001199719-25-000014	3304569	Restricted Stock Units	F2	0.0		31-JUL-2025				4	M	0				36856.0				0.0		D		31-JUL-2025		31-DEC-2025		Common Stock		36856.0				0.0				D			
0001199719-25-000014	3304571	Restricted Stock Units	F2	0.0		31-JUL-2025				4	M	0				27795.0				0.0		D		31-JUL-2025		01-MAR-2027		Common Stock		27795.0				0.0				D			
0000950170-25-101812	3304879	Stock Units			F1	31-JUL-2025				4	A	false				115.0				96.03		A			F2		F2	Common Stock		115.0				4072.26	F3			D			
0000950170-25-101808	3304662	Stock Units			F1	31-JUL-2025				4	A	false				84.0				96.03		A			F2		F2	Common Stock		84.0				89374.23	F3			D			
0000074260-25-000135	3304494	2022 Employee Stock Option		20.92		31-JUL-2025				4	M	0				26720.0				0.0		D		31-MAY-2023	F3	31-MAY-2032		Common Stock		26720.0				0.0				D			
0001683168-25-005610	3304602	Stock Option		0.37		31-JUL-2025				4	M	0				50000.0				0.37		D			F1	05-AUG-2025		Common Stock		50000.0				200000.0				D			
0001628280-25-037338	3304858	Option to Purchase Common Stock		61.81		31-JUL-2025				4	M	0				4727.0					F2	D		31-DEC-2024		05-DEC-2032		Common Stock		4727.0				7773.0				D			
0001225208-25-006961	3304756	Phantom Stock Units SSP			F1	31-JUL-2025				4	A	0				26.0				23.29		A			F2		F2	Common Stock		26.0				731620.0				D			
0001437749-25-024508	3304582	Option to purchase common stock		0.4		09-AUG-2018				4	M	0				120313.0				0.0		D		09-AUG-2018		08-AUG-2025		Common Stock		120313.0				0.0				D			
0001437749-25-024505	3304839	Option to purchase common stock		0.4		09-AUG-2018				4	M	0				120313.0				0.0		D		09-AUG-2018		08-AUG-2025		Common Stock		120313.0				0.0				D			
0001437749-25-024499	3304701	Option to purchase common stock		0.4		09-AUG-2018				4	M	0				87500.0				0.0		D		09-AUG-2018		08-AUG-2025		Common Stock		87500.0				0.0				D			
0001437749-25-024497	3304515	Option to purchase common stock		0.4		09-AUG-2018				4	M	0				192710.0				0.0		D		09-AUG-2018		08-AUG-2025		Common Stock		192710.0				0.0				D			
0000763744-25-000117	3304904	Restricted Stock Unit			F1	31-JUL-2025				4	M	0				2649.0	F4			95.0		D			F3	01-MAR-2027		Common Stock		2649.0				0.0				D			
0000763744-25-000117	3304905	Restricted Stock Unit			F1	31-JUL-2025				4	M	0				4342.0	F5			95.0		D			F3	01-MAR-2028		Common Stock		4342.0				0.0				D			
0000763744-25-000117	3304906	Restricted Stock Unit			F1	31-JUL-2025				4	M	0				619.0	F6			95.0		D			F3	01-MAR-2028		Common Stock		619.0				0.0				D			
0000763744-25-000117	3304903	Restricted Stock Unit			F1	31-JUL-2025				4	M	0				1440.0	F2			95.0		D			F3	01-MAR-2026		Common Stock		1440.0				0.0				D			
0001437749-25-024493	3304752	Option to purchase common stock		0.4		09-AUG-2018				4	M	0				183853.0				0.0		D		09-AUG-2018		08-AUG-2025		Common Stock		183853.0				0.0				D			
0001104659-25-073386	3305018	American Depositary Shares		6.14		01-AUG-2025				4	P	0				4034.0					F1	A			F1		F1	Ordinary Shares		12102.0				11825861.0				I		See footnote	F2
0001104659-25-073386	3305017	American Depositary Shares		6.18		31-JUL-2025				4	P	0				14342.0					F1	A			F1		F1	Ordinary Shares		43026.0				11821827.0				I		See footnote	F2
0001641172-25-021985	3304546	Restricted Stock Units	F1		F2	24-JUL-2025				4	A	0				295590.0					F2	A			F3		F3	Common Stock		295590.0				295590.0				D			
0001903596-25-000381	3304999	Stock Option (Right to Buy)		0.93	F3	31-JUL-2025				4	A	0				5000.0	F4			0.0		A		31-JUL-2025		31-JUL-2035		Common Stock		5000.0				5000.0				D			
0001903596-25-000380	3304808	Stock Option (Right to Buy)		0.93	F3	31-JUL-2025				4	A	0				5000.0	F4			0.0		A		31-JUL-2025		31-JUL-2035		Common Stock		5000.0				5000.0				D			
0001903596-25-000379	3304472	Stock Option (Right to Buy)		0.77	F1	31-JUL-2025				4	A	0				46281.0	F2			0.0		A		31-JUL-2025		31-JUL-2035		Common Stock		46281.0				46281.0				D			
0001903596-25-000378	3304684	Stock Option (Right to Buy)		0.93	F3	31-JUL-2025				4	A	0				5000.0	F4			0.0		A		31-JUL-2025		31-JUL-2035		Common Stock		5000.0				5000.0				D			
0001903596-25-000377	3304883	Stock Option (Right to Buy)		0.77	F1	31-JUL-2025				4	A	0				32966.0	F2			0.0		A		31-JUL-2025		31-JUL-2035		Common Stock		32966.0				32966.0				D			
0001903596-25-000376	3304693	Stock Option (Right to Buy)		0.77	F1	31-JUL-2025				4	A	0				43519.0	F2			0.0		A		31-JUL-2025		31-JUL-2035		Common Stock		43519.0				43519.0				D			
0001213900-25-070830	3304678	Series A Preferred Stock			F5	28-MAY-2025				4	D	0				1021.0				0.0		D			F5		F5	Common Stock		113444.0				0.0				D			
0001641172-25-021977	3304827	Restricted Stock Unit		0.0	F2	01-AUG-2025				4	M	0				7500.0				0.0	F2	D			F2		F2	Common Stock		7500.0				47500.0				D			
0001641172-25-021977	3304826	Restricted Stock Unit		0.0	F1	31-JUL-2025				4	A	0				25000.0				0.0	F1	A			F1		F1	Common Stock		25000.0				55000.0				D			
0001641172-25-021975	3304457	Restricted Stock Unit		0.0	F1	31-JUL-2025				4	A	0				25000.0				0.0	F1	A			F1		F1	Common Stock		25000.0				55000.0				D			
0001641172-25-021975	3304458	Restricted Stock Unit		0.0	F2	01-AUG-2025				4	M	0				7500.0				0.0	F2	D			F2		F2	Common Stock		7500.0				47500.0				D			
0001641172-25-021974	3304705	Restricted Stock Unit		0.0	F1	31-JUL-2025				4	A	0				25000.0				0.0	F1	A			F1		F1	Common Stock		25000.0				55000.0				D			
0001641172-25-021974	3304706	Restricted Stock Unit		0.0	F2	01-AUG-2025				4	M	0				7500.0				0.0	F2	D			F2		F2	Common Stock		7500.0				47500.0				D			
0001641172-25-021973	3305049	Restricted Stock Unit		0.0	F2	01-AUG-2025				4	M	0				7500.0				0.0	F2	D			F2		F2	Common Stock		7500.0				47500.0				D			
0001641172-25-021973	3305048	Restricted Stock Unit		0.0	F1	31-JUL-2025				4	A	0				25000.0				0.0	F1	A			F1		F1	Common Stock		25000.0				55000.0				D			
0001641172-25-021972	3304510	Restricted Stock Unit		0.0	F2	01-AUG-2025				4	M	0				7500.0				0.0	F2	D			F2		F2	Common Stock		7500.0				47500.0				D			
0001641172-25-021972	3304509	Restricted Stock Unit		0.0	F1	31-JUL-2025				4	A	0				25000.0				0.0	F1	A			F1		F1	Common Stock		25000.0				55000.0				D			
0001140361-25-028449	3304618	Employee Stock Option (right to buy)		8.98		30-JUL-2025				4	M	0				2500.0				0.0		D			F4	30-JUL-2025		Common Stock		2500.0				0.0				D			
0001848776-25-000006	3304841	Employee Stock Option (right to buy)		125.11	F3	01-AUG-2025				4	M	0				485.0				0.0		D			F4	03-MAR-2031		Common Stock, par value $0.01 per share		485.0				0.0				D			
0001848776-25-000006	3304842	Employee Stock Option (right to buy)		140.94	F5	01-AUG-2025				4	M	0				719.0				0.0		D			F6	02-MAR-2032		Common Stock, par value $0.01 per share		719.0				719.0				D			
0001880925-25-000005	3304972	Stock Options (Right to Buy)		140.94	F3	01-AUG-2025				4	M	0				719.0				0.0		D			F4	02-MAR-2032		Common Stock, par value $0.01 per share		719.0				1438.0				D			
0000950170-25-101563	3304775	Restricted Stock Unit			F1	31-JUL-2025				4	M	false				8047.0				0.0		D			F2		F2	Class A Common Stock		8047.0				40232.0				D			
0001415889-25-020900	3304522	Restricted Stock Units			F1	30-JUN-2025	F2			4	A	0				14480169.0				0.0		A			F3		F4	Class B Common Stock		14480169.0				14480169.0				D			
0001415889-25-020900	3304528	Class B Common Stock			F9	30-JUL-2025				4	F	0	F12			3998925.0				33.0		D			F9		F9	Class A Common Stock		3998925.0				36213891.0				D			
0001415889-25-020900	3304523	Restricted Stock Units			F1	30-JUN-2025	F2			4	A	0				14480169.0				0.0		A			F5		F4	Class B Common Stock		14480169.0				14480169.0				D			
0001415889-25-020900	3304524	Stock Option (Right to Buy)		23.19		30-JUN-2025	F6			4	M	0				811896.0				0.0		D			F7		F8	Class B Common Stock		811896.0				0.0				D			
0001415889-25-020900	3304525	Class B Common Stock			F9	30-JUN-2025	F10			4	M	0				811896.0				23.19		A			F9		F9	Class A Common Stock		811896.0				32337816.0				D			
0001415889-25-020900	3304526	Restricted Stock Units			F1	30-JUL-2025				4	M	0				7875000.0				0.0		D			F11	27-OCT-2028		Class B Common Stock		7875000.0				0.0				D			
0001415889-25-020900	3304527	Class B Common Stock			F9	30-JUL-2025				4	M	0				7875000.0				0.0		A			F9		F9	Class A Common Stock		7875000.0				40212816.0				D			
0001877255-25-000036	3304884	Restricted Stock Units			F1	01-AUG-2025				4	A	0				2500000.0				0.0		A			F2		F2	Common stock, $0.001 par value per share		2500000.0				2500000.0				D			
0001877257-25-000007	3304986	Restricted Stock Units			F1	01-AUG-2025				4	A	0				1500000.0				0.0		A			F2		F2	Common stock, $0.001 par value per share		1500000.0				1500000.0				D			
0001877476-25-000006	3304553	Restricted Stock Units			F1	01-AUG-2025				4	A	0				2000000.0				0.0		A			F2		F2	Common stock, $0.001 par value per share		2000000.0				2000000.0				D			
0001652256-25-000009	3304668	Restricted Stock Units			F1	01-AUG-2025				4	A	0				1500000.0				0.0		A			F2		F2	Common stock, $0.001 par value per share		1500000.0				1500000.0				D			
0001104659-25-073222	3304579	Restricted Stock Units			F1	01-AUG-2025				4	M	0				4310.0				0.0		D			F2		F2	Class A Common Stock		4310.0				47412.0				D			
0001104659-25-073221	3304650	Restricted Stock Units			F1	01-AUG-2025				4	M	0				808.0				0.0		D			F2		F2	Class A Common Stock		808.0				5653.0				D			
0001875999-25-000002	3304754	Restricted Stock Units			F1	31-JUL-2025				4	M	0				604.0				0.0		D			F2		F2	Class A Common Stock		604.0				604.0				D			
0001295394-25-000002	3304980	Restricted Stock Units			F1	31-JUL-2025				4	M	0				503.0				0.0		D			F2		F2	Class A Common Stock		503.0				503.0				D			
0001998256-25-000003	3304474	Stock Options (right to buy)		4.14		01-AUG-2025				4	J	0				156865.0				0.0		A			F1	01-NOV-2027		Common Stock		156865.0				1336412.0	F2			D			
0001998256-25-000003	3304473	Stock Options (right to buy)		4.14		01-AUG-2025				4	J	0				156865.0				0.0		D			F1	01-NOV-2027		Common Stock		156865.0				343135.0	F2			I		By 2024 grantor retained annuity trust	
0001818874-25-000176	3305008	Restricted Stock Unit			F1	25-JUL-2025				4	A	0				2823.0				0.0		A			F2		F2	Common Stock		2823.0				2823.0				D			
0001818874-25-000174	3304686	Restricted Stock Unit			F1	25-JUL-2025				4	A	0				2823.0				0.0		A			F2		F2	Common Stock		2823.0				2823.0				D			
0001439288-25-000136	3304623	Stock Option (right to buy)		9.69		31-JUL-2025				4	M	0				51840.0				0.0		D			F6	20-MAY-2026		Common Stock		51840.0				0.0				D			
0001439288-25-000136	3304626	Stock Option (right to buy)		33.05		31-JUL-2025				4	M	0				5023.0				0.0		D			F6	05-OCT-2031		Common Stock		5023.0				0.0				D			
0001439288-25-000136	3304624	Stock Option (right to buy)		11.37		31-JUL-2025				4	M	0				37676.0				0.0		D			F6	19-MAY-2027		Common Stock		37676.0				0.0				D			
0001439288-25-000136	3304625	Stock Option (right to buy)		14.22		31-JUL-2025				4	M	0				14391.0				0.0		D			F6	25-MAY-2028		Common Stock		14391.0				0.0				D			
0001439288-25-000135	3304831	Stock Option (right to buy)		33.05		31-JUL-2025				4	M	0				7253.0				0.0		D			F4	05-OCT-2031		Common Stock		7253.0				0.0				D			
0001439288-25-000135	3304830	Stock Option (right to buy)		14.22		31-JUL-2025				4	M	0				15116.0				0.0		D			F4	25-MAY-2028		Common Stock		15116.0				0.0				D			
0001439288-25-000135	3304828	Stock Option (right to buy)		9.69		31-JUL-2025				4	M	0				30871.0				0.0		D			F4	20-MAY-2026		Common Stock		30871.0				0.0				D			
0001439288-25-000135	3304829	Stock Option (right to buy)		11.37		31-JUL-2025				4	M	0				37676.0				0.0		D			F4	19-MAY-2027		Common Stock		37676.0				0.0				D			
0000740260-25-000235	3305002	Stock Option (Right to Buy)		65.45		01-AUG-2025				4	M	0				10322.0				0.0		D		04-MAY-2016	F3	04-MAY-2026		Common Stock		10322.0				691609.0	F4			D			
0000740260-25-000234	3304573	Stock Option (Right to Buy)		65.45		31-JUL-2025				4	M	0				3900.0				0.0		D		04-MAY-2016	F3	04-MAY-2026		Common Stock		3900.0				63282.0	F4			D			
0000950170-25-101537	3304942	Non-Qualified Stock Options		61.36		29-JUL-2025				4	A	false				1676.0				0.0		A			F3	29-JUL-2035		Common Stock		1676.0				1676.0				D			
0000950170-25-101537	3304941	Restricted Stock Units			F1	29-JUL-2025				4	A	false				662.0				0.0		A			F2		F2	Common Stock		662.0				662.0				D			
0001213900-25-070781	3304854	Restricted Stock Units			F3	31-JUL-2025				4	A	0				9017.0				0.0		A			F5		F5	Common Stock		9017.0				9017.0				D			
0001213900-25-070781	3304853	Restricted Stock Units			F3	30-JUL-2025				4	M	0				10000.0				0.0		D			F4		F4	Common Stock		10000.0				0.0				D			
0001213900-25-070764	3304501	Restricted Stock Units			F2	31-JUL-2025				4	A	0				9017.0				0.0		A			F4		F4	Common Stock		9017.0				9017.0				D			
0001213900-25-070764	3304500	Restricted Stock Units			F2	30-JUL-2025				4	M	0				10000.0				0.0		D			F3		F3	Common Stock		10000.0				0.0				D			
0001213900-25-070763	3305022	Restricted Stock Units			F2	31-JUL-2025				4	A	0				9017.0				0.0		A			F4		F4	Common Stock		9017.0				9017.0				D			
0001213900-25-070763	3305021	Restricted Stock Units			F2	30-JUL-2025				4	M	0				10000.0				0.0		D			F3		F3	Common Stock		10000.0				0.0				D			
0001213900-25-070762	3304465	Restricted Stock Units			F3	30-JUL-2025				4	M	0				10000.0				0.0		D			F4		F4	Common Stock		10000.0				0.0				D			
0001213900-25-070762	3304466	Restricted Stock Units			F3	31-JUL-2025				4	A	0				9017.0				0.0		A			F5		F5	Common Stock		9017.0				9017.0				D			
0001213900-25-070761	3304661	Restricted Stock Units			F2	31-JUL-2025				4	A	0				9017.0				0.0		A			F4		F4	Common Stock		9017.0				9017.0				D			
0001213900-25-070761	3304660	Restricted Stock Units			F2	30-JUL-2025				4	M	0				10000.0				0.0		D			F3		F3	Common Stock		10000.0				0.0				D			
0001213900-25-070760	3304758	Restricted Stock Units			F3	30-JUL-2025				4	M	0				10000.0				0.0		D			F4		F4	Common Stock		10000.0				20000.0				D			
0001213900-25-070759	3304614	Restricted Stock Units			F2	30-JUL-2025				4	M	0				36667.0				0.0		A			F3		F3	Common Stock		36667.0				73333.0				D			
0001793659-25-000174	3304617	Class A Common Units of Rush Street Interactive, L.P.			F5	01-AUG-2025				4	C	0				70000.0				0.0		D			F5		F5	Class A Common Stock		70000.0				2254157.0				D			
0000950170-25-101517	3304555	Class B Common Stock			F1	30-JUL-2025				4	G	false	F2			1500000.0				0.0		D			F1		F1	Class A Common Stock		1500000.0				2789028.0				I		By Trust	F3
0000950170-25-101516	3305000	Class B Common Stock			F1	30-JUL-2025				4	G	false	F2			1500000.0				0.0		A			F1		F1	Class A Common Stock		1500000.0				1500000.0				I		By LLC	F3
0001806201-25-000080	3304459	Restricted Stock Units			F1	30-JUL-2025				4	A	0				35000.0				0.0		A			F2		F2	Common Stock, par value $0.01 per share		35000.0				156856.0				D			
0001806201-25-000080	3304460	Stock Options		2.5		30-JUL-2025				4	A	0				114379.0				0.0		A			F3	30-JUL-2035		Common Stock, par value $0.01 per share		114379.0				114379.0				D			
0001806201-25-000079	3304552	Stock Options		2.5		30-JUL-2025				4	A	0				117647.0				0.0		A			F3	30-JUL-2035		Common Stock, par value $0.01 per share		117647.0				117647.0				D			
0001806201-25-000079	3304551	Restricted Stock Units			F1	30-JUL-2025				4	A	0				36000.0				0.0		A			F2		F2	Common Stock, par value $0.01 per share		36000.0				72000.0				D			
0000912282-25-000818	3304669	Director Stock Option (Right to Buy)		0.43	F1	30-JUL-2025				4	M	0				50000.0				0.0		D		07-DEC-2023		06-DEC-2028		Common Shares		50000.0				0.0				D			
0000950170-25-101501	3304880	Option to purchase		9.91		24-FEB-2025				4	M	false				15267.0				0.0		A		24-FEB-2026	F1	24-FEB-2035		Common Stock		15267.0				15267.0				D			
0001592386-25-000127	3304601	Restricted Stock Unit			F3	01-AUG-2025				4	M	0				11667.0				0.0		D			F4		F4	Class A common stock		11667.0				35434.0				D			
0001415889-25-020881	3304576	Performance Stock Unit	F1		F2	30-JUL-2025				4	A	0				29512.0	F3			0.0		A			F3		F3	Common Stock		29512.0				29512.0				D			
0001528129-25-000127	3304621	Deferred Stock Units			F1	31-JUL-2025				4	A	0				2141.0				0.0		A			F2		F2	Common Stock		2141.0				16197.0				D			
0001528129-25-000126	3304562	Deferred Stock Units			F1	31-JUL-2025				4	A	0				2141.0				0.0		A			F2		F2	Common Stock		2141.0				8700.0				D			
0001528129-25-000125	3304664	Deferred Stock Units			F1	31-JUL-2025				4	A	0				2141.0				0.0		A			F2		F2	Common Stock		2141.0				12797.0				D			
0001528129-25-000124	3304740	Deferred Stock Units			F1	31-JUL-2025				4	A	0				2141.0				0.0		A			F2		F2	Common Stock		2141.0				16197.0				D			
0001528129-25-000123	3304690	Deferred Stock Units			F1	31-JUL-2025				4	A	0				2141.0				0.0		A			F2		F2	Common Stock		2141.0				8700.0				D			
0001528129-25-000122	3304453	Deferred Stock Units			F1	31-JUL-2025				4	A	0				2642.0				0.0		A			F2		F2	Common Stock		2642.0				19742.0				D			
0001528129-25-000121	3304915	Deferred Stock Units			F1	31-JUL-2025				4	A	0				2141.0				0.0		A			F2		F2	Common Stock		2141.0				12865.0				D			
0001528129-25-000120	3304849	Deferred Stock Units			F1	31-JUL-2025				4	A	0				2141.0				0.0		A			F2		F2	Common Stock		2141.0				16197.0				D			
0000950170-25-101498	3304638	Option to purchase		9.91		24-FEB-2025				4	M	false				26942.0				0.0		A		24-FEB-2026	F1	24-FEB-2035		Common Stock		26942.0				26942.0				D			
0000950170-25-101496	3304805	Option to purchase		9.91		24-FEB-2025				4	M	false				14369.0				0.0		A		24-FEB-2026	F1	24-FEB-2035		Common Stock		14369.0				14369.0				D			
0000950170-25-101493	3304978	Partnership Units of PJT Partners Holdings LP	F1		F2	31-JUL-2025				4	M	false				15000.0	F3			178.22		D			F2		F2	Class A Common Stock		15000.0				693736.0	F4			D			
0000950170-25-101492	3304837	Partnership Units of PJT Partners Holdings LP	F1		F2	31-JUL-2025				4	M	false				90000.0	F3			178.22		D			F2		F2	Class A Common Stock		90000.0				5550000.0	F4			D			
0001127602-25-019895	3305005	Restricted Stock Unit	F2	0.0		30-JUL-2025				4	M	0				600000.0				0.0		D			F2		F2	Common Stock		600000.0				0.0				D			
0001415889-25-020878	3304610	Director stock option (right to buy)		33.43		01-AUG-2025				4	M	0				6909.0				0.0		D			F2	06-JUN-2028		Common Stock		6909.0				0.0				D			
0001127602-25-019892	3304877	Restricted Stock Unit	F1	0.0		30-JUL-2025				4	M	0				21875.0				0.0		D			F1		F1	Common Stock		21875.0				0.0				D			
0000050863-25-000115	3304531	Restricted Stock Units			F1	30-JUL-2025				4	M	0				3268.0					F1	D			F2		F2	Common Stock		3268.0				0.0				D			
0000050863-25-000115	3304532	Restricted Stock Units			F1	30-JUL-2025				4	M	0				4357.0					F1	D			F2		F2	Common Stock		4357.0				0.0				D			
0001127602-25-019888	3304549	Employee Stock Option (Right to Buy)		513.5		30-JUL-2025				4	M	0				17142.0				0.0		D			F4	04-DEC-2026		Common Stock		17142.0				20000.0				D			
0000050863-25-000113	3304463	Restricted Stock Units			F1	30-JUL-2025				4	M	0				17431.0					F1	D			F3		F3	Common Stock		17431.0				0.0				D			
0000050863-25-000113	3304462	Restricted Stock Units			F1	30-JUL-2025				4	M	0				2723.0					F1	D			F2		F2	Common Stock		2723.0				0.0				D			
0001127602-25-019881	3304583	Restricted Stock Unit	F1	0.0		30-JUL-2025				4	M	0				37500.0				0.0		D			F1		F1	Common Stock		37500.0				0.0				D			
0001127602-25-019879	3304977	Restricted Stock Units	F1		F2	22-JUL-2025				4	A	0				138376.0				0.0		A			F3		F3	Common Stock		138376.0				138376.0				D			
0001127602-25-019877	3304666	Restricted Stock Unit	F1	0.0		30-JUL-2025				4	M	0				15000.0				0.0		D			F1		F1	Common Stock		15000.0				0.0				D			
0001127602-25-019872	3304663	Restricted Stock Unit	F1	0.0		30-JUL-2025				4	M	0				7500.0				0.0		D			F1		F1	Common Stock		7500.0				0.0				D			
0001299709-25-000114	3305011	Restricted Stock Units	F1		F1	14-NOV-2024				4	A	0				0.0				0.0		A			F1		F1	Common Stock		0.0				4289.0				D			
0001022079-25-000195	3304605	Non-Qualifed Stock Option (right to buy)		86.63		30-JUL-2025				4	M	0	F1			3045.0				86.63		D			F3	18-FEB-2029		Common Stock		3045.0				0.0				D			
0001022079-25-000195	3304606	Non-Qualifed Stock Option (right to buy)		112.17		30-JUL-2025				4	M	0	F1			5224.0				112.17		D			F4	18-FEB-2030		Common Stock		5224.0				0.0				D			
0001415889-25-020866	3304657	Share Option		10.36		30-JUL-2025				4	M	0				45748.0				0.0		D			F2	29-FEB-2028		Class A Ordinary Shares		45748.0				0.0				D			
0001415889-25-020866	3304658	Share Option		15.47		30-JUL-2025				4	M	0				18760.0				0.0		D			F2	28-MAY-2029		Class A Ordinary Shares		18760.0				0.0				D			
0000950170-25-101461	3304974	Partnership units of Evercore LP			F1	31-JUL-2025				4	G	false	F2			23400.0					F2	D			F1		F1	Partnership units of Evercore LP		23400.0				170534.0				D			
0001877322-25-000127	3304627	Employee Stock Option (right to buy)		46.94		31-JUL-2025				4	M	0				4413.0				0.0		D		24-FEB-2023	F3	23-FEB-2027		Common stock, par value $0.001		4413.0				0.0				D			
0001214659-25-011356	3304807	Series B Convertible Preferred Stock		2.32	F7	30-JUL-2025				4	C	false				232.0				1000.0		D		31-JAN-2024			F8	Common Stock		100000.0				1535.24				I		By Ault Lending, LLC	F2
0000950170-25-101456	3304519	Stock Option (Right to Buy)		27.85		30-JUL-2025				4	M	false	F1			4000.0				0.0		D			F3	06-JAN-2033		Class A Common Stock		4000.0				134329.0				D			
0000950170-25-101454	3304776	Employee Stock Option		40.6		30-JUL-2025		30-JUL-2025		4	A	false				15000.0				40.6		A		30-JUL-2026	F1	30-JUL-2035		Common Stock		15000.0				160000.0				D			
0001213900-25-070635	3304692	Class B ordinary shares			F1	30-JUL-2025				4	J	0	F1			206250.0					F1	D			F1		F1	Class A ordinary shares		206250.0				1375000.0				D			
0000950170-25-101452	3304493	Employee Stock Option		40.6		30-JUL-2025		30-JUL-2025		4	A	false				20000.0				40.6		A		30-JUL-2026	F1	30-JUL-2035		Common Stock		20000.0				256700.0				D			
0000950170-25-101453	3304688	Employee Stock Option		40.6		30-JUL-2025		30-JUL-2025		4	A	false				25000.0				40.6		A		30-JUL-2026	F1	30-JUL-2035		Common Stock		25000.0				418500.0				D			
0000891839-25-000014	3304540	Restricted Stock Units		0.0	F1	31-JUL-2025				4	M	0				704.0				0.0		D			F1		F1	Common Stock, $.50 par value		704.0				0.0				D			
0001495231-25-000148	3304932	Restricted Stock Units			F2	31-JUL-2025				4	M	0				78.0				0.0		D		01-APR-2023			F3	Common Stock		78.0				717.0				D			
